"M_T","lia_080314_049_pos","lia_080314_050_pos","lia_080314_051_pos","lia_080314_052_pos","lia_080314_053_pos","lia_080314_054_pos","lia_080314_055_pos","lia_080314_056_pos","lia_080314_057_pos","lia_080314_058_pos","lia_080314_059_pos"
"266.1535_3.0047",0.011394785,0,0.012442277,0.023862909,0.042258165,0,0,0,0,0,0
"786.3687_2.5283",0.002649455,0.000526101,0.005151452,0.00011705,0.001121361,0,0.001450843,0.002254657,0.005888851,0.001613256,0.003277389
"177.1655_5.3199",0.015888549,0.028382173,0,0.014828811,0,0,0.02095144,0,0.011951264,0.029847026,0
"178.1329_2.066",0.018636193,0.022826768,0.032347426,0.029473687,0,0.02190726,0.02659257,0.007347972,0.005004707,0.002656709,0.005534936
"179.0556_3.0519",0,0,0,0,0,0,0,0,0.007162999,0,0
"267.1599_5.5534",0,0,0,0,0,0,0,0,0,0,0
"392.228_4.7023",0,0,0,0,0.023032359,0,0,0.032341089,0.028143562,0.020217344,0.01244808
"837.3914_4.4984",0,0,0,0.000349629,0,0,0.000259212,0,0,0,0
"81.07_4.0034",0,0,0,0,0.001837123,0,0,0,0.003475321,0,0
"179.1451_4.8075",0.011281868,0.016270955,0,0,0,0.008557708,0.012475757,0,0,0,0.004595607
"82.0473_3.0095",0,0,0,0,0,0,0,0,0,0,0
"395.1647_4.6256",0.016359855,0.019547499,0.035561473,0.017067954,0.03237414,0.007704447,0.012298598,0.012082544,0.012124826,0,0.011314571
"181.0756_4.3436",0.006467355,0.013092545,0,0.009468853,0.020553219,0,0.028099358,0.014483202,0.013407141,0.005185213,0.009426441
"396.7676_0.2743",0.004767056,0.00507837,0.008028884,0.006831438,0.003066932,0.005349859,0.004921304,0.006522029,0.005521308,0.00526,0.007181524
"397.0295_3.4721",0,0,0.002498429,0.00513802,0.005454975,0,0.005059302,0,0,0.0006713,0
"84.0809_0.2373",0.014181705,0,0,0,0.022353469,0,0.016022676,0.015154802,0,0.013915673,0.024780915
"85.0286_0.8471",0,0,0,0,0,0,0,0.013344402,0,0.009861164,0
"181.1248_3.8287",0,0.024421426,0,0.003991846,0,0.003151752,0,0,0,0.010190582,0.007846158
"181.1607_5.9403",0.024470232,0.017835628,0.008657231,0.016358056,0.009521806,0.008693521,0.025106296,0.010941658,0.011220262,0.021121908,0.007974033
"270.078_2.9092",0,0.024514107,0,0,0,0,0,0,0,0,0
"85.0655_3.3779",0,0.016409977,0.018907773,0.027661699,0.016831256,0,0.012393704,0.009387801,0.007526458,0,0.005534936
"270.1341_2.2228",0.002644546,0.007163691,0.004919562,0.00306457,0,0.006302028,0,0,0,0,0
"270.9518_0.3202",0.006727554,0,0.009405264,0.007754153,0.004476767,0.005466481,0.004520364,0,0,0,0
"182.1558_5.701",0.008946617,0,0.003306304,0.00905994,0.036601474,0.008234414,0.015345741,0.025420689,0.019026461,0.012555266,0.012822233
"271.0431_3.7249",0,0,0,0,0,0,0,0,0,0,0
"271.0736_4.7871",0.003464421,0,0,0.000624771,0,0,0,0,0,0,0
"399.128_3.1375",0.008733875,0.019116805,0.0126617,0.007883364,0.006919034,0.007728067,0,0.008384572,0.004888318,0,0.00471401
"399.9864_4.3396",0.00877315,0.010208532,0.013544378,0.029882601,0.015215368,0.010485665,0.027165075,0.013173373,0.00999512,0.005210142,0.008422385
"400.2696_4.9008",0.015646351,0.011833174,0.016294645,0.01457039,0.027409353,0.006110118,0.027933388,0.009314801,0.018754888,0.021396126,0
"88.0759_4.0773",0,0,0,0,0,0,0.028317544,0,0,0,0
"88.076_5.3609",0.00579149,0,0,0.010760959,0.017531835,0.001468849,0.014362972,0,0.018497608,0,0
"184.0584_0.5878",0.001584109,0,0.010714321,0,0,0.007980502,0.009260779,0,0,0,0
"272.0455_4.3639",0.01407697,0,0,0.007162825,0,0,0.011839848,0,0.006115502,0.013470514,0
"272.1267_2.0961",0,0.035485893,0.034890737,0.020346862,0.034606016,0,0.017594734,0,0,0.012001489,0
"402.0643_3.9817",0,0.027256372,0.013439654,0,0,0,0,0,0,0,0
"88.0763_0.3703",0,0.007782472,0,0.006591258,0,0,0.001482545,0,0,0,0.002563815
"89.5051_5.5513",0,0,0.001979793,0.001638694,0,0,0,0,0,0.000477211,0
"186.9583_3.9647",0,0,0,0.014182758,0,0,0,0,0,0.003963696,0
"406.2067_3.1162",0,0.004715824,0.011661829,0.002403316,0.030814646,0,0,0.015273687,0.013705259,0.008643209,0
"406.2187_4.5899",0.009323006,0.004912089,0.004258799,0.001144653,0.009179108,0,0.006573549,0.00942743,0.008818983,0.013379701,0.006499524
"95.0464_4.4224",0.009674849,0,0,0,0.003066932,0,0,0.016009945,0.041264837,0.01253746,0
"186.959_4.553",0,0.040847758,0.056743265,0,0,0,0,0,0,0,0.048392011
"406.9928_3.4667",0,0,0,0,0.001869658,0,0,0,0,0,0
"276.0478_4.1307",0.002384346,0.007498978,0.01151721,0.003295629,0,0.001366989,0.000555721,0.014170344,0,0.004088341,0.016964752
"96.9627_3.134",0,0,0,0.027708823,0,0,0,0.020948917,0,0,0
"190.0001_2.5857",0,0,0,0,0,0,0,0,0,0,0.004257764
"190.0039_1.9933",0,0,0,0,0,0.005305572,0,0.010705973,0.010513763,0.010899275,0
"411.1993_5.3425",0.024496415,0.026468584,0.012848708,0.024920916,0.009543496,0.013659561,0.020660525,0.015161059,0.017147909,0.013636113,0
"278.1709_3.7155",0.014628463,0,0.019812892,0.021833543,0.032619234,0,0,0.022588288,0.022934665,0.011762883,0.028623481
"97.9711_3.4731",0,0.011001772,0.009794241,0,0,0,0,0,0,0,0
"97.9712_0.9555",0,0.001856345,0,0,0,0,0,0,0,0,0
"190.1256_2.8114",0.01167135,0.018481668,0.01519005,0.015715044,0.019288706,0,0,0.019399231,0.014889564,0,0.006782112
"191.1227_2.8336",0.027474802,0,0,0,0,0.023089721,0.007811801,0.012802116,0.015369411,0,0
"279.1382_1.9595",0,0.012097588,0.023525628,0.022146689,0.010729926,0,0.011146129,0.02384806,0,0,0.035320343
"414.1795_3.4324",0,0.003701785,0.004939509,0,0.003624359,0,0,0,0,0.00193199,0
"414.2026_1.7135",0.002561086,0.002660488,0.007856837,0,0.00946975,0.003370234,0.006105475,0.005276858,0.002207298,0.001663114,0.004145676
"192.1038_5.1283",0.011360419,0.009404389,0.014551729,0.01199226,0.023338185,0.006141119,0.011828659,0.018560774,0.01359908,0.006736147,0.007934566
"280.1547_4.7118",0.019593532,0.037186861,0,0.020960992,0.028452631,0.019532005,0.018508504,0,0.012135035,0.016545672,0
"193.0988_2.0155",0.005822583,0.010148562,0.018638481,0.015002105,0.041459981,0.005332144,0.017561167,0.014378916,0,0.002941611,0.005343913
"193.1502_4.4423",0,0,0,0,0,0,0,0.012147201,0,0.036568928,0.017248919
"101.0216_0.2386",0,0.017426741,0.004553026,0,0,0,0,0,0,0,0
"418.0915_3.2454",0.007755262,0,0.011422459,0,0,0,0,0,0.005313034,0.007560582,0.012350201
"418.1587_0.3316",0.009142994,0.005822543,0,0,0,0,0,0,0,0.000436256,0
"102.0019_3.9657",0.015440155,0.027049203,0.012542015,0.012141232,0.012920592,0,0.008009473,0.011863544,0.018783474,0.017063838,0
"102.0562_3.8169",0,0.009486166,0,0,0.009647606,0.003711243,0.007949799,0,0,0,0.007238357
"194.0962_0.3504",0.004141922,0.010464768,0.009158413,0.004853756,0.005133967,0.007205481,0.004272341,0.0030368,0.003293591,0.003212268,0.006201149
"283.0271_2.202",0,0,0,0,0,0,0,0,0,0,0
"419.1023_4.1616",0,0,0,0,0,0,0,0,0,0,0
"420.0504_3.3004",0.003433327,0.003666349,0.005911952,0,0.003793539,0.006719801,0.005497538,0.005750315,0.005159891,0.004567332,0.006897357
"105.0103_2.7327",0,0,0,0.001456279,0,0.009842029,0,0,0,0,0
"420.9803_0.6304",0.000612042,0,0,0,0,0,0,0,0,0,0
"421.0895_3.307",0.001045708,0,0.003268903,0,0.00152479,0.003064654,0.000469939,0.006121572,0.00374281,0.002364685,0
"422.2055_2.3502",0,0.018508927,0.023351087,0,0,0,0,0,0,0,0
"284.0616_3.7061",0,0,0,0,0,0,0,0,0,0,0
"284.1689_1.7183",0.010826928,0.018530735,0.027136132,0,0,0.009165915,0.009837013,0.012380801,0.015963605,0.008151753,0.009300145
"424.1104_2.5982",0,0.007798828,0.004096726,0,0,0,0,0,0,0.007202674,0
"196.1453_4.548",0.006686643,0.010990868,0.013569313,0.019612642,0.036861752,0.005273095,0.015823139,0,0,0.007843703,0.008401862
"109.0301_1.6607",0.0010588,0.001976285,0,0,0,0,0,0,0,0.013201637,0
"197.0372_1.5835",0,0.014163827,0.022081925,0,0,0.008455848,0,0,0,0.012190236,0.002559079
"286.0198_4.1348",0,0,0,0.013488062,0,0,0.013663658,0,0,0.008230101,0
"286.1457_0.6059",0.003243496,0,0,0,0,0,0,0,0.012294304,0,0
"428.7196_0.2751",0.004099373,0.009014584,0.014142804,0.003005285,0.010382889,0.006014163,0.007282187,0.009010287,0.009139562,0.005749675,0.008043496
"429.1022_2.1955",0,0,0,0,0,0,0,0,0,0,0
"429.1259_4.6989",0.002295976,0,0,0,0,0,0,0.004530172,0,0,0
"199.0253_4.4279",0.007717623,0.016565354,0.018309346,0,0,0,0,0.019926917,0.018579284,0.008157095,0.019688017
"287.1986_0.3291",0.00854077,0.015074281,0.014294904,0.020159887,0.014172091,0.006365506,0.008233254,0.009963458,0.009337627,0.010276052,0.012976946
"430.782_0.3089",0,0,0,0,0,0.002825505,0,0,0,0,0
"111.9729_3.4748",0,0.004871201,0.006517858,0,0,0,0,0,0,0.00243413,0
"199.1742_4.9844",0.021837141,0.020242606,0,0,0.012757918,0.012800394,0.017453006,0.019501431,0.029244148,0.02093138,0.016315905
"200.0415_1.7863",0.007182495,0.032067603,0.014683881,0,0,0.011746366,0,0,0,0,0
"200.0941_2.2127",0.022193893,0.008646586,0,0.001932078,0,0.01425891,0.029236909,0,0.010268735,0.027744094,0.019680123
"200.1663_2.3854",0.008797697,0,0.011793982,0,0.037870326,0.012959827,0.020996196,0.020515088,0.015369411,0,0
"201.0374_2.301",0.004983071,0.010846395,0.012736503,0.004504128,0.003646049,0.006557416,0.004917574,0.007742172,0.006378908,0.007754671,0.004906612
"289.1407_2.8907",0.004827605,0,0,0,0.106301527,0,0.042012905,0.034199461,0.019820762,0,0
"112.0769_3.7158",0,0.017718414,0,0,0.009105362,0.016892505,0.014879532,0,0,0.014259335,0.007977191
"112.1118_2.3215",0.012227752,0.064631321,0.063901938,0.036513382,0,0.026854109,0,0,0,0,0
"201.1252_1.9618",0,0.030581982,0.041124343,0,0.018236752,0,0,0,0.011759325,0.000819093,0.001881815
"290.1279_0.6077",0.006485356,0,0,0,0.037631738,0,0,0.01358843,0.051799019,0.012126133,0.031621439
"434.1471_2.5188",0,0,0,0,0,0,0.008354468,0,0,0,0
"435.0539_3.1303",0.00335314,0.006013357,0.007462873,0.000456037,0,0.00476232,0.007371699,0,0.00438601,0.005886784,0.013512127
"113.0612_2.0889",0,0,0,0,0,0,0,0,0,0,0
"291.0569_2.4069",0.001531742,0.003331062,0.002286487,0.00281223,0,0,0.002131508,0,0,0.001570521,0.00320319
"436.7764_0.3921",0,0.031181682,0.044036684,0.014768006,0.003370589,0,0,0,0,0,0
"203.046_2.3",0.011597708,0.0200736,0.027662248,0.014784728,0,0.009323872,0,0.012368287,0.010154388,0.011057751,0.013047988
"438.7555_0.2686",0.003168218,0.007940575,0.008073766,0.005404041,0.008231265,0.004602887,0.008279875,0.008528487,0.005821468,0.0058209,0.005201829
"204.129_2.9006",0.012720331,0,0.014865903,0,0,0.006216407,0,0,0,0,0
"295.0313_5.0178",0,0.001341148,0.001503546,0,0,0,0,0.0013432,0.002329812,0.002719032,0.003616811
"440.1903_3.7316",0,0,0.008639777,0.006430125,0,0.0080986,0,0.01339863,0,0,0
"116.9767_4.665",0,0.00931716,0.000865224,0,0,0,0,0,0,0,0
"205.1249_5.1995",0,0.04422516,0,0,0,0.010199276,0,0,0.024035251,0.040107052,0.013250062
"442.1004_1.2701",0,0,0,0,0.01781814,0.011312354,0.005409891,0,0.028131311,0.00724719,0
"116.9769_3.2238",0.000824784,0,0,0,0,0,0.008981053,0.006165372,0,0,0
"116.9769_3.7513",0.004580497,0,0,0.001526205,0,0.015714473,0.011492988,0,0.001964312,0,0
"117.9613_5.9308",0,0.030219436,0,0,0,0.007212862,0.023213486,0.009794515,0,0,0.010102126
"206.9787_3.0771",0,0.004552269,0.005360901,0,0,0,0,0,0.005384501,0,0
"297.1472_0.4647",0,0,0,0,0.007031821,0.008681711,0.002138968,0.005193429,0.004829103,0.010245781,0.007970876
"207.1353_3.5102",0,0,0,0.030438966,0.031105289,0,0,0,0,0,0
"207.9908_0.3123",0.001958862,0,0.004824811,0.009458213,0.025006127,0.005829634,0.017397061,0.014439402,0.011559218,0.002711909,0.004216718
"446.1508_3.6135",0,0,0,0,0,0,0,0,0,0,0.002207028
"298.8241_0.2744",0.00438903,0.005601745,0,0.006319156,0.006385466,0.006121928,0.006989408,0.012211859,0.005678535,0.007870412,0.007355182
"120.5345_3.5081",0.001494103,0.002502385,0,0,0,0,0,0,0.002850498,0,0.002590653
"121.0295_2.3055",0.008671688,0.025465449,0.029165794,0.020281497,0,0,0.006896166,0,0.012190167,0.011429904,0.014048886
"209.1221_4.744",0,0,0,0.006924166,0,0,0,0.007481458,0,0,0
"121.0665_2.9612",0,0,0,0,0,0,0,0,0,0,0
"209.1478_3.6378",0.012479769,0.071140793,0,0,0.022336118,0,0,0,0,0,0
"209.203_4.6249",0.006054963,0,0,0.007083779,0.01241522,0.060265633,0.013536849,0,0,0.00053063,0
"301.0295_3.7501",0.000422211,0,0,0.003525168,0.002446605,0,0.001105848,0.002482,0,0,0.003261602
"301.0739_3.9598",0,0.015006133,0.015446875,0,0.003862947,0,0,0,0.004598368,0,0
"301.1431_1.6618",0.005226906,0.03288265,0.024687572,0,0,0.009224964,0.017548113,0.002006457,0.016508793,0.004229011,0
"451.1305_3.0759",0,0.016118304,0.007477833,0.002529487,0.002173314,0,0,0.001464172,0.002319603,0,0
"121.1025_5.0058",0,0,0,0,0,0,0,0,0.016857959,0,0
"452.1576_3.0084",0.003938999,0.015627641,0.008510118,0,0,0,0,0.017791145,0.023898444,0.013094799,0
"452.7591_0.2682",0,0,0,0,0,0,0,0,0.004457476,0,0
"123.0433_0.2357",0,0.015333242,0,0,0,0,0,0,0,0,0.00183919
"123.1057_4.1569",0,0.028125937,0,0.045454753,0.013692747,0,0.029160451,0,0,0.021522551,0
"304.1281_5.1385",0.00733796,0,0.009028754,0.00599993,0.004570033,0,0.005491944,0.005427029,0.005860264,0.007898903,0.005242876
"456.1431_4.7821",0,0,0,0,0,0,0,0,0,0,0
"212.0731_0.551",0,0,0,0.014153876,0.004060324,0.006824613,0.009702745,0.001683172,0,0.004389268,0.007205205
"305.076_4.5913",0.005249816,0.011576939,0.011030989,0.010601346,0.008658553,0.005828158,0.006911085,0.006985058,0.006699487,0.005085497,0.008217154
"213.1262_2.0982",0,0,0.018055015,0.032711552,0.038451611,0.015826667,0.027306803,0.025043174,0.031169664,0,0.028312476
"306.9054_0.3457",0,0,0,0.008307479,0.014380313,0.006085022,0,0.029091546,0.019641074,0.008985091,0
"126.0236_0.5172",0,0,0.005248696,0.031539536,0,0.044003478,0,0,0.062733415,0.037761954,0
"213.1857_3.4386",0.008120196,0.016153741,0,0,0,0.004937991,0.014853424,0.007272887,0.009915486,0.007761794,0.00873339
"214.108_3.5402",0.000577676,0,0,0,0,0,0,0,0,0,0
"214.1295_2.6103",0.009881045,0.026975603,0,0.01077616,0.002906428,0,0,0.00814263,0,0.001164536,0.007465691
"126.0925_2.2075",0.006293888,0.005658989,0,0,0,0,0,0,0,0,0
"308.9681_2.5308",0.012486315,0.003309254,0,0,0.002223201,0,0,0.007191544,0.011843043,0.006390704,0.021224095
"461.2691_5.4915",0.006919022,0.01098269,0.033058057,0.008515736,0.016397461,0.004436073,0.00467701,0.025285117,0.023236867,0.015265395,0.025841804
"215.104_1.5451",0.019315331,0.037045114,0,0.011890411,0.02283932,0.006886615,0,0.024298574,0,0,0.019088109
"215.126_2.4759",0.00952102,0,0.02236867,0.006405803,0.020947973,0.01079715,0.011927495,0.009711087,0,0.018338773,0.010038978
"215.9991_2.1556",0.014962304,0.022071691,0.043989308,0.029349037,0,0,0.005849993,0,0.011769534,0.012322003,0.013712622
"310.8257_0.3643",0,0,0,0,0,0.002576022,0,0,0,0.002537407,0
"128.9534_4.5766",0,0.035695788,0.026270908,0,0,0,0,0,0,0.010635741,0
"128.954_5.462",0,0.001103993,0,0,0.005175177,0,0.006687304,0.006232115,0,0,0
"468.098_3.8358",0.004642684,0.012784517,0.005370875,0.000404353,0,0,0,0.014898259,0.01012376,0.002200866,0.004882931
"468.7201_0.4036",0.004498674,0.032416519,0.015933096,0,0.031638857,0,0.016233403,0,0,0,0
"311.1576_3.5632",0,0,0,0,0,0,0,0,0,0,0
"312.0447_3.6179",0,0,0,0,0,0,0,0,0,0,0
"312.0538_3.1285",0,0,0,0,0,0,0.017402656,0.000823857,0,0,0
"130.0515_2.654",0.015379605,0.059114079,0.041792586,0,0,0,0,0,0,0.006025673,0
"130.0527_2.4598",0,0,0,0,0.015983186,0.011443739,0.021837237,0.015976573,0.045736607,0.031965983,0
"313.0713_5.5672",0.008514587,0.017295898,0.036065149,0,0.012354489,0.00347357,0,0,0,0,0
"472.1567_2.3042",0.007668528,0.021286629,0.014319839,0.008502054,0.004001761,0.009393255,0.003787483,0.007961172,0.010103341,0.010388232,0.01841716
"473.0845_4.9187",0.008956435,0,0,0.010257798,0.011358929,0,0.008872893,0.003554058,0.001751954,0,0.003332644
"130.967_0.2343",0,0,0.011554611,0,0.012120239,0,0,0.022411003,0.015165221,0.013076993,0.007686709
"219.176_3.732",0,0,0.030572095,0.015499186,0.029062113,0,0.024392063,0.02380426,0.017335765,0,0
"220.093_2.8069",0.012260481,0.017781109,0.019658299,0.021489995,0.028383223,0.0089681,0.013562957,0.011673744,0.012572003,0.006704096,0.00827083
"314.1949_3.1988",0.01751848,0.034131116,0.016491627,0.006375401,0,0.008637425,0.013775548,0.007589915,0.010762876,0.014408909,0.005105528
"314.7979_0.2747",0.002515264,0.004664032,0.006864447,0.00477167,0,0.004731319,0.004718037,0.005464572,0.006460584,0.005229729,0
"476.9399_0.5326",0,0,0,0,0,0,0,0,0,0,0
"132.0842_3.7544",0,0.020583345,0.035077746,0,0.012109394,0,0,0.007197801,0.010660781,0,0
"132.1018_2.2419",0.013296371,0.027605288,0.037937724,0.019757054,0.036067906,0,0,0,0.017744145,0.011793154,0
"133.0599_2.4578",0.001373004,0.010824588,0,0,0.001231979,0,0.014413322,0,0,0.001639966,0
"221.0839_5.0057",0.008969527,0.010821862,0.011357629,0.00942629,0.011781879,0.0071981,0.007185216,0.008030001,0.009817474,0.013085896,0.009189635
"315.1646_4.997",0.002291067,0,0.008303163,0,0,0.004219067,0.002814038,0.02319106,0.00238086,0.014394664,0.003719426
"315.2233_3.6672",0,0.017233202,0.021573262,0.003652858,0.012675497,0.007037191,0.01209533,0.011830173,0.014215735,0.010771069,0
"477.1053_4.7009",0.021063088,0,0,0.012876972,0,0,0,0,0,0,0
"133.0997_3.6085",0,0,0,0.016636239,0.023329509,0,0.013717738,0.020792488,0.016992725,0,0
"222.1156_4.1496",0.018670559,0.023889873,0.0319011,0.022429432,0.047721816,0.011464406,0.020863792,0.017182116,0.012380064,0.008878253,0
"316.25_5.6356",0.002875289,0,0.004857225,0,0,0,0,0.008163487,0.007148706,0,0.008659191
"133.1019_4.1915",0,0,0,0,0.004986476,0,0.03098799,0,0,0,0
"134.0463_3.0081",0.007604706,0.019337604,0.027749519,0.021207252,0,0.005253904,0,0,0.011691942,0.015076647,0.02020741
"223.0957_4.7852",0.031112689,0.026874744,0,0.035931175,0,0.024403566,0,0.019401317,0,0.024736599,0
"483.1784_4.9256",0.006226793,0.004879378,0.006517858,0.007988252,0.020427418,0.005174188,0.010180143,0.021430717,0.008902701,0.007439498,0.00724783
"135.0562_1.9285",0,0,0,0,0,0.005865064,0,0,0,0,0
"135.0823_5.1961",0,0,0,0,0,0,0.006055125,0,0.021795283,0,0.016214868
"135.0823_5.0306",0.011753174,0.015965654,0.017858033,0.010733597,0.013068082,0.013320028,0,0.017296831,0.014325998,0.024245144,0.01613909
"318.189_2.1064",0.02133147,0.038816955,0.04227382,0,0,0,0.01250373,0.020191802,0,0.021006166,0.016574812
"318.9703_2.9016",0,0,0,0,0,0,0,0,0,0,0
"485.2384_1.7376",0,0,0,0,0,0,0,0,0,0,0
"224.1286_3.9291",0.032701708,0.018429876,0.014387162,0.011966417,0,0,0,0,0,0.021372977,0
"319.1688_3.0951",0,0,0,0,0,0,0,0.029166632,0.037575117,0.027104846,0.019841151
"487.1322_3.121",0.001070256,0,0,0.00036939,0,0,0,0.002229629,0.000563565,0,0
"137.0504_1.9185",0,0,0.026024057,0,0,0,0,0,0,0,0
"321.1704_4.9366",0,0.016933352,0.025305945,0.00624467,0.023557251,0.013325932,0.012602566,0.022805203,0,0.016803865,0.011873432
"137.0955_5.4174",0,0,0,0.006088097,0,0.006198692,0,0.007446001,0,0.009522843,0
"225.1313_3.6208",0,0,0.049609527,0,0,0,0.037779725,0.005637686,0,0,0
"322.118_4.5975",0,0,0,0.002350112,0.001670112,0.000953645,0.001948754,0,0,0,0
"322.1395_4.1161",0,0.011135341,0.00259318,0.006925686,0.007641303,0.006188358,0.0094771,0.005691915,0.007273262,0.005320541,0.00216756
"137.1334_4.9657",0.012505953,0.025770751,0.008076259,0.007653825,0.019883005,0.007618825,0.022098314,0,0.014421968,0.007865071,0.011191432
"139.0387_4.6408",0,0,0,0,0,0,0,0.025783603,0.025836211,0.016235842,0.018769211
"226.138_3.0299",0,0,0,0,0,0,0,0,0,0,0
"324.1122_4.003",0.01594419,0.020725092,0.010993587,0.005107617,0.008443825,0.006834947,0.011621662,0.010841544,0.016241304,0.017863343,0.009325404
"325.094_2.8511",0.0116108,0,0,0,0,0,0.029031777,0.02079666,0.028390633,0,0
"139.9682_2.3697",0.006869928,0,0,0,0.005797674,0,0,0,0,0.001949797,0
"139.9752_3.113",0,0,0,0,0,0,0,0,0,0,0
"325.0999_2.4776",0.002762372,0,0,0,0,0.022970146,0,0,0,0,0
"325.1095_3.1714",0,0,0,0,0,0,0,0,0,0,0
"325.1768_3.0005",0.004420123,0.005874336,0,0,0,0,0,0.016491745,0.016474081,0.018328089,0.024578841
"498.0987_3.142",0.011852999,0.012531007,0.012100675,0.012352529,0.013269797,0.008129601,0.00724862,0.010495315,0.010046167,0.005687352,0
"498.1784_4.7923",0.001415552,0.003069374,0,0,0,0.001098315,0,0.0012264,0,0.00383371,0
"227.1751_4.4364",0,0,0.026086393,0.003335152,0.026424638,0,0.013999329,0,0.014654745,0,0
"327.1983_3.6063",0,0.005683522,0,0.029180303,0,0.005129901,0.031383336,0,0,0.020610865,0
"502.1363_3.415",0,0.001207578,0.003795019,0,0,0.001250367,0,0,0.002619763,0.001675579,0.002522769
"504.0412_4.3145",0.003979911,0,0,0.014985384,0.006437522,0.007949501,0.004177234,0,0,0,0
"229.1428_3.4803",0,0,0,0,0,0,0,0,0,0,0
"329.1618_4.1579",0,0,0,0,0,0,0,0,0,0,0
"142.1588_2.2892",0,0,0.011921147,0.018381341,0.022271048,0,0.011233776,0.015853516,0.01381348,0.007850825,0
"330.0774_4.3234",0,0.001643724,0,0,0,0,0.00028159,0,0,0,0
"511.2558_1.9567",0.004339935,0,0.008278228,0,0,0,0,0.006893287,0,0,0
"231.0854_4.4163",0,0,0,0.002909518,0,0.00242397,0,0,0,0,0
"330.9599_2.7378",0,0,0,0.004078493,0,0,0,0,0,0,0
"331.0839_5.2678",0.004598499,0.014842579,0.042867259,0.008547658,0.004379163,0.00793031,0.006556766,0.006943344,0.012314723,0.010000053,0.003204769
"331.1234_2.3034",0,0,0,0.013965381,0,0.009518734,0.003780024,0,0,0.009569139,0
"144.0677_0.5722",0,0,0,0,0,0,0.002640609,0.001282714,0.005547853,0,0
"231.1722_2.4653",0.013751311,0.019037754,0,0.012054585,0,0,0,0,0,0,0
"514.2138_4.8984",0.001875402,0,0,0,0,0.00218925,0,0,0,0,0
"516.0634_2.6995",0,0,0,0,0,0,0,0,0,0,0
"145.0853_3.3219",0.01413261,0,0.027136132,0.02375498,0.038314966,0,0,0,0,0.006456587,0
"145.9321_4.1438",0,0,0.042645343,0.001614372,0,0.031495377,0.019476354,0,0,0,0
"145.9325_3.3543",0.011880819,0,0,0.019787456,0,0.012897826,0.009182456,0,0,0,0
"333.1484_0.3491",0.006902657,0.008613875,0.006163789,0.006215788,0.007450433,0.00613669,0,0.011415116,0.00879448,0.00898331,0.009377501
"334.0474_2.7415",0,0,0,0,0,0,0,0,0.00055744,0,0
"146.0297_2.6996",0.009903955,0.018803326,0.01113322,0,0,0.011002346,0.007285917,0.007308344,0,0.009635023,0
