"M_T","lia_080314_039_pos","lia_080314_040_pos","lia_080314_041_pos","lia_080314_042_pos","lia_080314_043_pos","lia_080314_044_pos","lia_080314_045_pos","lia_080314_046_pos","lia_080314_047_pos","lia_080314_048_pos"
"610.3222_2.7376",0.040658363,0.030006486,0.001118583,0.034904074,0,0.002867865,0.044439099,0.001071833,0.018559391,0.003920864
"255.0749_3.4294",0.176159055,0.072990843,0.029282128,0.118888002,0.156010801,0.095488813,0.075990581,0.055664206,0.097559358,0.040541717
"181.0954_2.9072",0.022220819,0.060559711,0.02847008,0.096405762,0.228804047,0.126081463,0.061035785,0.043515917,0.087842734,0.019184269
"90.0554_1.9731",0.117594595,0.122119933,0.025834957,0.055109608,0.150198248,0.088813863,0.061689404,0,0.062787437,0.019726203
"405.087_4.0697",0.012815251,0.014695563,0.006219965,0,0.005107738,0,0.007578491,0,0.020233692,0.007120238
"186.1137_2.8302",0.012673181,0.056679409,0.034899779,0.071859526,0.048290024,0.008814867,0.074981394,0.066571759,0.042972913,0.086326488
"95.0862_3.3932",0,0.057779529,0,0.065168211,0.022046518,0.032035996,0.047604357,0.040798236,0.048445766,0
"190.1082_2.1969",0,0.042995425,0.045095015,0.059179917,0,0.040419951,0.063322579,0,0.02097493,0.063468382
"109.0767_0.2389",0.034515146,0.028193612,0.055914076,0.047064528,0.041038834,0.042723028,0.046565539,0.068377621,0.033564152,0.078703492
"141.9609_3.2277",0,0.028319783,0,0.088867217,0,0,0.018677808,0.080406535,0.013344669,0.027047762
"146.0612_1.995",0.250759023,0.112522108,0.044692755,0.27954985,0.152741965,0.176274328,0.046570768,0.012755322,0.046136795,0
"234.1511_3.1099",0,0.05716417,0.012470046,0.067352983,0.151770306,0.11046823,0,0.015109799,0.069190984,0
"551.0562_3.4058",0.013838682,0.010602764,0.001446629,0.011621472,0.023050083,0.019150476,0.030519636,0.015715563,0.042080111,0.013696364
"153.0922_4.5267",0.03376007,0.077853947,0.01136437,0.051803608,0.065133088,0.034721874,0.029994998,0.022276096,0.075525853,0.018150458
"166.1053_2.2959",0,0,0,0,0,0,0,0.014274176,0,0
"171.1416_5.2496",0.020284456,0.058972617,0.074402957,0.073319645,0.023662083,0.03718602,0.069510169,0.056882083,0.041066532,0.087463681
"384.117_2.048",0.064418275,0.056646206,0,0.002837319,0,0,0.034061377,0,0,0
"266.1386_3.7169",0,0.114917137,0.032175385,0,0.134173118,0.091932744,0.065576256,0.039728943,0.134064784,0
"180.9018_0.3734",0.158687062,0.071899577,0.12554262,0.06569097,0.051872112,0.056779959,0.060889375,0.117552411,0.096813383,0.083986811
"98.9861_0.4852",0,0.018175218,0.182709723,0.014480423,0,0,0.040780578,0,0,0.316939266
"100.0763_1.8602",0.084707993,0.183217529,0.04358708,0.065898271,0.333435817,0.130555834,0.075167893,0.027607323,0.059997727,0.009801617
"285.1287_3.3057",0.07741506,0.090125706,0.001926328,0.071127663,0.096356712,0.062034573,0.078148394,0.027485408,0.089557293,0.025758219
"425.104_2.9984",0.027698411,0.029380059,0.046759982,0.066183085,0.038242776,0.040539184,0.042846013,0.043268278,0.031430425,0.054757163
"114.0918_2.3211",0.08183502,0.040750915,0,0.052867153,0.050613306,0.061379838,0.010058756,0,0.043429971,0.081997541
"212.1297_3.6105",0,0.065409535,0.019648335,0.041508863,0.014183327,0.02469376,0.094380797,0.043658151,0.027001937,0.018039459
"218.1556_5.2845",0.404328929,0.084253236,0.017110013,0.077590045,0.556763765,0.224061616,0.097479821,0.026572318,0.122008402,0.009033332
"137.062_2.3658",0.083881882,0.086338372,0.036865903,0,0.107102976,0.079553441,0.066198501,0.028663917,0.072710093,0.05252522
"142.0877_2.1987",0,0.015069648,0.016657202,0.00327175,0.030515908,0.032107117,0.074181364,0.047318131,0.004812133,0.070304593
"232.1539_2.0131",0.212139629,0.104177135,0.024433502,0.135919127,0.051883714,0.136486102,0.058233068,0.034818068,0.111893925,0.033290893
"342.0784_2.0024",0,0,0,0.00064714,0.00024364,0,0,0,0,0
"151.0639_1.807",0.015814509,0.055774079,0,0.046060471,0.012379231,0.017669478,0.046180339,0.023749232,0.043659684,0.030965362
"153.1391_1.9708",0.051524097,0.061763866,0.128567096,0.105065534,0.068744181,0.084548672,0.088050282,0.139616426,0.084832783,0.13307216
"261.1173_3.5135",0,0.028251164,0.03045664,0.024266831,0,0.016221949,0.030143151,0.029582087,0.012956288,0.035817745
"123.1178_4.9651",0.059401096,0.102722852,0.021752131,0.065265553,0.084804116,0.063153689,0.056284413,0.049111293,0.12397162,0.03485358
"124.0411_2.2994",0.095700011,0.082482419,0.045307976,0.086282265,0.06014717,0.109757016,0.066944498,0.053443073,0.078306091,0.043933706
"309.1685_0.3472",0.011078838,0.032757892,0.045214402,0.062987045,0.047875256,0.061070251,0.048006986,0.023280622,0.056282059,0.00891254
"319.1279_3.1931",0.33754808,0.10601657,0.018830909,0.076659895,0.185552149,0.143819971,0.09001811,0.028455646,0.124539982,0.007399911
"237.1481_4.3416",0,0.030909602,0.012117262,0.034024397,0.095100806,0.065479776,0.06457927,0.032158804,0.097902744,0.025576486
"385.121_2.1976",0,0,0,0,0,0,0,0,0,0
"268.0666_3.6625",0,0.030847623,0,0.019174437,0,0,0.01206493,0.006902148,0.021045976,0.004592298
"419.133_4.4649",0.102850874,0.045711414,0,0,0.001673575,0,0.065530939,0.021025201,0.217990556,0.013731187
"107.0847_3.3979",0,0.036474393,0.033731721,0,0.0487483,0.030952441,0.051350028,0.032603285,0.044322773,0
"113.0608_2.1964",0,0.022252523,0,0,0,0,0.040705629,0.068711616,0,0.089637948
"118.0687_3.8859",0.11573716,0.046895648,0.038224336,0.086010069,0.076961229,0.060074552,0.067451706,0.036810611,0.078526332,0
"122.0289_3.638",0.026327698,0.034258659,0.01514604,0.04342865,0.102729058,0.055575079,0.07778934,0.057118293,0.097708553,0.048223477
"123.1177_5.3947",0.039082438,0.155457767,0.027062172,0.113409848,0.129657077,0.061070251,0.04143071,0.053492601,0.165237078,0.043996822
"305.1608_2.7113",0.145763943,0.097085015,0.071369877,0.092596832,0.036662016,0.076850829,0.103278726,0.099881133,0.125994042,0.076848073
"472.2332_3.199",0,0,0,0,0,0,0.001427503,0,0,0
"135.0818_3.1905",0,0.034139129,0,0.025087021,0,0.018606607,0.026427111,0.030013868,0.024768748,0.028644184
"137.098_4.707",0.039395518,0.067315376,0.020357129,0.059616151,0.058879662,0.028118045,0.052218033,0.031409537,0.068203455,0.024788613
"144.0463_2.468",0.078780512,0.083799464,0.038302852,0.083920836,0.134695203,0.085079991,0.058857056,0.037219533,0.084342571,0.037287933
"257.0814_3.5522",0.20080559,0.053914722,0,0,0,0,0.252662843,0,0.110551169,0
"110.0665_0.3444",0.183475667,0.157055929,0.078994523,0.068234463,0.089743627,0.066996335,0.0412843,0.043829594,0.034802707,0.032035084
"206.0462_2.1693",0,0,0,0.048876158,0,0.00783381,0.037458452,0,0.032091146,0
"137.1335_5.5246",0.011405073,0.095721486,0.065297263,0.048337176,0.032694165,0.052537778,0.080320151,0.042892375,0.033900432,0.057081606
"141.9612_1.9158",0,0.009759412,0,0.063091596,0,0,0,0,0,0.031081802
"141.9614_2.8787",0,0,0.026460934,0,0,0,0.015772255,0.052579511,0.040379761,0
"591.0904_2.6192",0.204965088,0.070998674,0,0.002574137,0,0.003390816,0.053011091,0.056422363,0.120210957,0.027387287
"628.1686_3.5603",0,0.002142688,0.00802368,0.009667435,0,0,0,0,0.003099942,0
"255.068_3.7582",0.034720359,0.038869422,0.036711023,0.031899111,0.177729565,0.098626521,0.025625339,0.036790292,0.022815003,0
"257.0872_2.952",0,0.033344475,0,0.025817081,0,0.012682615,0.04420554,0.03042406,0.015423927,0
"375.0768_3.1035",0,0.007156312,0.005896221,0.01131683,0,0,0.003667237,0,0,0.00610275
"180.1395_3.7171",0,0,0,0,0,0,0,0,0,0
"186.0752_2.6185",0.089690971,0.037202641,0,0,0,0.005903074,0.037045365,0.046520606,0.06244642,0.028309012
"195.1106_4.402",0,0.073252038,0.025371391,0.076667105,0,0.023087253,0.044557622,0.025316343,0.050108226,0.020283373
"125.9989_0.2482",0.06842781,0.033519343,0.110775178,0.050558,0.049400907,0.047299898,0.047923323,0.282523278,0.074798823,0.23981152
"128.108_3.2979",0.547627692,0.049912677,0,0.091785654,0.569612873,0.214694513,0.040479041,0,0.124042665,0
"130.0509_2.5561",0.092056176,0.123793355,0,0.077415191,0.083408987,0.098293924,0.108446671,0.05557658,0.131599513,0.036207328
"227.1408_2.8086",0,0,0.01840176,0.093685613,0.222768156,0.228224308,0.063475962,0.004411787,0.082249104,0
"151.112_4.9979",0.023288976,0.085074452,0.009289614,0.024438079,0.063746661,0.053834697,0.070944645,0,0.107245196,0
"158.0268_1.8008",0.136521492,0.069252206,0,0.087232244,0.123009186,0.167518031,0.092066115,0,0.128284067,0
"626.3161_2.5977",0.056888559,0.044347886,0,0.045462002,0.064074415,0.022079003,0.039114286,0.009494105,0.030828909,0.012923727
"259.0952_0.3533",0.045599247,0.048847973,0.039061122,0.049640468,0.029138182,0.047446324,0.039975319,0.028202927,0.044031487,0.027588608
"259.1665_2.6945",0.218101312,0.078701726,0.053056312,0.162073298,0.270904455,0.317571582,0.047599128,0.013369975,0.053743375,0.005448728
"384.2755_4.9683",0.043544492,0.133048084,0.007825776,0.079648634,0.050305855,0.043400773,0.01692611,0.029165545,0.183500448,0.012165236
"175.1494_4.5801",0.107883839,0.059120922,0.05175596,0,0.271040778,0.182807035,0.07601324,0.064782408,0.173996959,0.047580338
"108.0815_1.6796",0.014133346,0.050007858,0.033041211,0,0.047385076,0.0178682,0.10488227,0.102182273,0.223060819,0
"430.1311_4.4174",0.02338632,0.091672957,0.014861016,0.075017711,0.048559769,0.030550814,0.014785726,0.03523461,0.022923939,0.039818049
"440.2165_1.9826",0.028129884,0.024601068,0,0.026545339,0.026513251,0.011571866,0.029573196,0.007345359,0.007694202,0.016872885
"120.0461_2.8864",0.111667114,0.161888045,0.048648666,0.117408053,0.192585803,0.117500879,0.124131777,0.069331349,0.178406502,0.064924423
"125.0968_2.4951",0,0.029867034,0,0.029278106,0,0,0.013759109,0,0,0
"219.1143_3.1925",0.203360221,0.076986247,0,0.048632805,0.196858204,0.125037652,0.053438121,0.013593486,0.086514188,0.005162526
"134.0973_2.9439",0.129554794,0.071627314,0.162731192,0.104486894,0.055294674,0.066000636,0.082868393,0.1701624,0.080214841,0.168894257
"231.1355_1.8733",0.109935963,0.051714482,0.041228376,0.094293095,0.210873304,0.16737788,0.069832621,0.038009438,0.077344612,0.035119106
"235.1354_5.3089",0,0.068816143,0.046182406,0.058103755,0.04161893,0,0.029869503,0.077445024,0.083440296,0.05764857
"238.1453_3.7403",0,0.049390286,0,0.029860351,0,0.042051559,0.040050268,0,0.050714479,0.011922562
"239.1656_5.0028",0.052797466,0.154459469,0,0.070595891,0.076404338,0.049073749,0.044843471,0.019576194,0.178333089,0
"153.0925_3.662",0.033933711,0.076505913,0,0.074532807,0.022017513,0,0.03293541,0.04940592,0.074651997,0.051330352
"76.0759_0.3105",0.110880466,0.002966118,0,0,0,0,0.236458328,0.058026303,0.195952314,0.133010131
"112.0515_1.1328",0,0.056599722,0.017730611,0.036935623,0.065426036,0,0,0,0,0
"112.0514_2.2162",0,0,0.004257068,0,0,0,0.009931518,0,0,0
"303.1553_3.2232",0.08611554,0.077951342,0,0.052131685,0.08665462,0.082994461,0.015911693,0.005450602,0.095046724,0
"125.061_3.6611",0,0.089251365,0.009502575,0.029433131,0.01876608,0,0,0.021658903,0.060968679,0.051518614
"221.1534_5.3952",0.05292112,0.166957007,0.033575765,0.127760483,0.145719913,0.075639674,0.050604031,0.077707903,0.204581946,0.051509908
"345.0763_1.6572",0.043970702,0.020950973,0.014539424,0.010875189,0.019131539,0.018535485,0.031141881,0.020320382,0.022237168,0.033660888
"167.072_4.6357",0.019463606,0.032704767,0.022488889,0.028782386,0.024735259,0.030565457,0.029702176,0.036924906,0.03276134,0.04469002
"261.1238_3.1948",0.124619173,0.05338569,0,0.053990183,0.196112782,0.11864928,0.04428746,0,0.063118982,0
"69.0705_2.1209",0.071066631,0.04436338,0.041587613,0.052349801,0.046732469,0.044758355,0.036205247,0,0.015047387,0.017660758
"184.1435_3.2819",0.103177109,0.043028627,0.041612351,0.101849665,0.26727306,0.163934769,0.045573781,0.019276487,0.065963161,0.012923727
"413.1248_1.8661",0.093616316,0.102087571,0.009914514,0.048656239,0.133703241,0.086548438,0.051700367,0.022805663,0.083622645,0.026007422
"280.1366_3.1964",0.172917752,0.068453125,0.005981191,0.040106427,0.21517471,0.106347374,0.047111093,0,0.077534066,0
"281.1134_2.3645",0.147921304,0.102574546,0,0.003911679,0.051399335,0.025896548,0,0,0.025578664,0
"419.1008_3.2715",0.004398912,0.007094334,0,0.004888697,0.003773519,0.004087387,0.010212138,0.011166622,0,0.014237211
"196.0986_3.0701",0.042636821,0.070730838,0.030143652,0.053653094,0,0.011971401,0.065748812,0.038298986,0.074796455,0.045049133
"226.1809_5.4186",0.086478608,0.044496192,0.090722432,0.067549468,0.047999977,0.058574728,0.053356201,0.095438867,0.055978933,0.085415646
"150.0929_4.4042",0.182175988,0.110963789,0.016957283,0.039345722,0.210130782,0.102835233,0.057846126,0.00913979,0.065480053,0
"669.137_4.1202",0.202949797,0.063975173,0,0,0,0,0.058436997,0.012671506,0.13264151,0.006453157
"169.1242_2.6574",0.021476266,0.097011969,0,0.040760776,0.082808589,0.02576058,0.045387282,0.022268476,0.067511947,0
"263.1409_3.1049",0.038164244,0.045448006,0,0.068230858,0.08488533,0.036186137,0.062438887,0,0.14967106,0.013636512
"76.0393_5.3761",0.010481618,0.064880503,0.035971037,0.049088867,0.017115709,0.043678983,0.067139712,0.024492149,0.037296396,0.024160709
"190.1092_1.7811",0.028135146,0.085512729,0.042712649,0.066774343,0,0.035951855,0.067835163,0.055975343,0.053250795,0.101845625
"279.9959_2.6127",0.053284188,0.021847449,0,0.017631397,0.012016672,0,0.032862205,0.060053134,0.032415586,0.036986495
"100.0757_0.311",0.056001936,0.04203697,0.013364912,0.032010873,0.075757532,0.050586124,0.041021109,0.069718682,0.040102684,0.062615216
"422.1022_3.4022",0.031936837,0.028058587,0.006345806,0.029112265,0.065585563,0.056106398,0.09053229,0.036507094,0.134798918,0.037709075
"113.9654_3.8424",0,0,0,0,0.016558817,0,0,0,0,0
"121.0651_3.0689",0.077496619,0.065573335,0.015539695,0.04747192,0.062859115,0.072851298,0.054654724,0.035060627,0.045857351,0.021256244
"213.1856_4.303",0.051979247,0.036613845,0.03634103,0,0.264926574,0.151262614,0.099555714,0.059607384,0.208124737,0.04860762
"459.1647_3.4102",0.002712487,0,0.003867715,0.003641286,0.004231794,0.004401158,0.00819725,0.001690296,0.008170206,0
"217.1363_0.3448",0.070748289,0.082435935,0.055499985,0.076063229,0.108031128,0.005811035,0.051355257,0.048302338,0.064288861,0.045103544
"470.9993_4.2826",0,0.000737102,0,0,0.004521842,0.023539083,0,0,0,0
"223.9907_0.2371",0.067925303,0,0,0,0,0,0,0,0,0
"138.0562_0.4141",0,0,0,0.133905604,0.108002123,0.204112071,0.192667618,0.037388435,0.15886195,0.009846234
"324.068_2.0019",0,0,0,0,0,0,0,0,0,0
"325.0556_0.3639",0,0,0.005839217,0.066004626,0.057986316,0.080264655,0.02935358,0.002786258,0.031188871,0
"140.1086_4.0206",0,0.051973464,0.024787362,0.03900683,0,0.020558261,0.025248854,0.024452781,0.027319273,0.035714363
"237.1332_5.4292",0,0.064415664,0.020980954,0,0.216384209,0.117308432,0.053537472,0,0.096886796,0.021212715
"156.0416_0.2974",0.081953412,0.028257804,0.032012976,0.060508446,0.107900606,0.131838111,0.041693901,0.043809275,0.074694624,0.028680095
"161.1343_5.5281",0,0.083097778,0.052013019,0.059648598,0.027412398,0.048979617,0.070789519,0.042686644,0.039567476,0.052403339
"180.0674_2.5356",0,0,0,0,0.241238387,0,0,0.001109931,0,0
"95.086_4.7852",0,0.055922385,0.015580566,0.05495278,0,0.042451094,0.033754612,0.018773589,0.049407246,0.018655393
"100.1022_1.458",0,0,0,0,0.01383527,0.126041719,0.022231751,0,0.012373717,0
"194.0676_4.4195",0,0.003258302,0,0,0,0,0.102940587,0.039276843,0.239552794,0.021835178
"426.2326_3.7953",0,0.013462632,0.003308423,0.012928369,0.00859411,0.006647757,0.004434149,0.009965254,0.011883505,0.007361823
"121.0298_2.5395",0.064013113,0.031274833,0.029483258,0.076804104,0.079763089,0.140998126,0.023718515,0.013429663,0.036858284,0.006780712
"212.0927_1.7852",0,0.067895318,0.061260686,0.055109608,0,0,0.06393088,0.088178595,0.032728186,0.144055586
"316.1766_2.7536",0.049740327,0.065850025,0.030310364,0.047124015,0.02894385,0.022139666,0.063221486,0.048862384,0.064184661,0.047589044
"227.1758_2.4305",0.207359232,0.100312328,0.0268277,0.234325794,0.116132157,0,0.136515672,0.100608811,0.11453444,0.318126517
"236.0939_2.8417",0,0,0,0,0,0,0,0,0.0240654,0
"343.1378_3.1038",0,0.035657604,0.005985493,0.050150609,0.053516682,0.035106766,0,0.015996221,0.060030881,0.02447847
"244.1565_3.924",0.032415666,0.106707189,0.013609064,0.050565211,0.128731825,0.072470589,0.044275259,0.016215921,0.099323649,0.012164147
"178.0517_2.2591",0.054810126,0.062456698,0.015601002,0.034449814,0.061994773,0.051776361,0.030087376,0.027396512,0.043527066,0.018170046
"179.1082_4.5853",0.033104969,0.050722825,0,0.052268684,0.083623623,0.047933715,0.044566337,0.02974337,0.067448007,0.031294005
"81.0703_3.7074",0.031623756,0.070961044,0,0,0,0.0400246,0.02122082,0.007125658,0.060805274,0
"271.1421_0.3453",0.083032092,0.053505221,0.044026984,0.071014098,0.07891325,0.068197031,0.05750973,0.042452974,0.06392653,0.027376405
"184.0985_3.303",0.246041769,0.12157098,0,0.08486,0.142955759,0.158111184,0.083384316,0.04071442,0.075930811,0.018838214
"98.083_0.3486",0.033441728,0.048099803,0.053146659,0.078375986,0.030626126,0.03995557,0.031744953,0.038279936,0.032661877,0.050164866
"191.1165_3.1802",0,0.077331557,0.014942759,0,0.161663829,0.142426829,0.055208992,0,0.089666229,0
"281.1517_4.5992",0.159452662,0.078745996,0.010467352,0.045456594,0.337861943,0.150890272,0.075284673,0.014754215,0.100810863,0
"426.1995_2.6104",0.154790657,0.076835728,0.024007581,0.07607765,0.044896468,0.072999816,0.078496991,0.027387623,0.116566335,0.013736628
"435.1288_2.6924",0.105592301,0.064428945,0.032371137,0.079798251,0.147840161,0.141286795,0.048033131,0.016645162,0.076837823,0
"300.2186_5.122",0.067380701,0.088390306,0.026557734,0.067511613,0.149914001,0.114821276,0.038037122,0.027482868,0.101026367,0.034361703
"458.152_4.1258",0,0.00555815,0.003185809,0.008648957,0.00310931,0.002160835,0.002135154,0,0,0.003705396
"460.129_3.3963",0,0,0,0,0,0,0,0,0,0
"227.0479_0.3502",0.067727983,0.037554591,0.038228638,0.057251117,0.045061795,0.033295262,0.045824771,0.044166129,0.065617407,0.032704341
"231.0243_2.6128",0.06539435,0.025028278,0,0,0,0,0.01529642,0.071041964,0.047237997,0.057670334
"146.0641_3.5047",0.217390961,0.103681306,0.046391065,0.009858513,0.398916962,0.146089579,0.029747494,0.061413245,0.138528795,0.030999097
"146.0933_0.4757",0,0.01517147,0.015059995,0.03054174,0,0,0,0,0.074254143,0
"236.1498_3.6989",0,0.011570072,0,0.010767032,0.009394642,0,0.006593705,0,0.007447912,0
"152.089_1.6559",0.032997101,0.01185783,0.016335609,0,0,0,0.021105783,0.019563495,0,0
"153.1298_4.5963",0.106021142,0.069429288,0.021649952,0.062253379,0.142558394,0.090324146,0.064202786,0.045841186,0.079343352,0.02966276
"154.0578_0.3371",0.037427584,0.017179134,0.045354225,0.057485457,0.027400796,0.033337099,0.048245775,0.082510833,0.048073963,0.067362041
"347.219_3.5567",0,0.038734397,0.009504726,0.025662056,0.001261707,0.004614522,0.031223801,0,0.006045952,0.008547985
"246.0101_1.6242",0,0.041355206,0.017563899,0.024492158,0.001630067,0,0.008399436,0.009007716,0.014812938,0.012277323
"365.1084_3.5021",0.015538262,0.023879461,0.010593193,0.018554337,0.013159459,0.013423114,0.00681855,0,0.006128838,0
"267.1268_4.4065",0.072092693,0.05889293,0,0,0.105806463,0.079314976,0.075769222,0.0459758,0.074152312,0
"180.0744_1.8843",0,0.066810693,0.033928548,0.071048348,0.034269124,0.025189518,0,0,0.045989968,0.05553633
"81.0705_2.601",0,0.045042931,0.019783855,0.040495792,0.030324476,0.021995331,0.009337161,0.028797261,0,0.028673566
"84.081_2.7271",0.08129831,0.054813411,0.03049536,0.065361091,0.068396124,0.113618488,0.077696961,0.041301134,0.107894076,0.019155975
"274.876_0.2485",0.039619147,0.044710903,0.13393199,0.083369235,0.06441377,0.076779708,0.069166802,0.132090735,0.060092454,0.115228581
